savegbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1320006679	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/37c0b2974-a26a-4479-88ac-f0fef35d9c8d	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		PA	La Zumbadora	Panama		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1957-09-10T00:00:00Z	10	9	1957	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	307049	0018			CC0_1_0		Collector Unknown			2020-02-26T22:04:07.642Z
1319658568	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/36ca04efa-efba-4433-bec6-26c4f81eecf9	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		CO	Garagoa	Boyaca		1	bc092ff0-02e4-11dc-991f-b8a03c50a862	5.08	-73.35											6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	544426	10			CC0_1_0		Nicefero Maria, (Brother)			2020-02-26T22:04:22.578Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
1319217124	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/35921ea6f-3eb0-4159-ad6f-a59c21e6513b	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		PA	Garay Creek	Bocas Del Toro		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-10-07T00:00:00Z	7	10	1964	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	360457	7			CC0_1_0		G. Barrett			2020-02-26T22:04:07.185Z
1318940501	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/34cde0791-aadd-4c73-b6fc-6e2320b83ae3	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		PA	Salud	Colon		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1957-09-19T00:00:00Z	19	9	1957	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	307050	0050			CC0_1_0		C. Keenan			2020-02-26T22:04:06.498Z
1318865727	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3498f022e-aec5-4131-9d0e-9b32b7dcd5b3	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		CO	Las Marimondas, East Andies	La Guajira		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1943-02-19T00:00:00Z	19	2	1943	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	281411	1782			CC0_1_0		P. Hershkovitz			2020-02-26T22:04:05.218Z
1318766545	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3452aa0e7-1f94-4f11-bb3e-bc14e0218ccd	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		CO	Rio Cesar, Opposite El Orinoco	Cesar		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1943-04-12T00:00:00Z	12	4	1943	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	281418	2007			CC0_1_0		P. Hershkovitz			2020-02-26T22:04:36.429Z
1318448349	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/3371bc53c-00dd-40a8-9cf3-f4bbe7453c97	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		PA				1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1924-01-01T00:00:00Z			1924	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	240436	No Number			CC0_1_0		Collector Unknown			2020-02-26T22:04:05.033Z
1318374273	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/333d46f45-5d2b-44df-a911-b035b4cc000c	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		CO	El Orinoco, Rio Cesar	Cesar		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1943-04-10T00:00:00Z	10	4	1943	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	281417	1997			CC0_1_0		P. Hershkovitz			2020-02-26T22:04:02.383Z
1317537309	821cc27a-e3bb-4bc5-ac34-89ada245069d	http://n2t.net/ark:/65665/30ed41acf-d925-49d1-b9fe-d9a033f717f4	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Leopardus wiedii pirrensis (Goldman, 1914)	Leopardus wiedii pirrensis		CO	El Orinoco, Rio Cesar	Cesar		1	bc092ff0-02e4-11dc-991f-b8a03c50a862									1943-04-01T00:00:00Z	1	4	1943	6164528	2434950	PRESERVED_SPECIMEN	USNM	Mammals	281416	1934			CC0_1_0		P. Hershkovitz			2020-02-26T22:04:17.858Z
919451797	22a66350-7947-4a49-84a3-39c7c1b0881f	urn:catalog:MSU:MR:MR.14597	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii	pirrensis	SUBSPECIES	Felis wiedii pirrensis Goldman, 1914	Felis wiedii pirrensis		EC	Chila	Manabí	present		311e2740-f15a-11d8-b22f-b8a03c50a862	-0.117	-80.067	5257.0						1967-01-11T00:00:00Z	11	1	1967	6164529	2434950	PRESERVED_SPECIMEN	MSU	MR	MR.14597				CC0_1_0		Senora Blanca Teran		NATIVE	2020-02-10T12:00:50.755Z
